symbol_index,rank,letter,proximity,profile_proximity,final_score
4,26,ශ,0.742314178452482,0.2567564476450699,0.2567564476450699
4,27,ඡ,0.6003084753752899,0.24343280305602588,0.24343280305602588
4,28,ඝ,0.8332127362926124,0.2379614032485684,0.2379614032485684
4,29,ඖ,0.24979314668376984,0.2362607279090887,0.2362607279090887
4,30,ඛ,0.7712624157263547,0.2346039165005891,0.2346039165005891
4,31,බ,0.662680330972991,0.2252714972132005,0.2252714972132005
4,32,අ,0.8967832708104928,0.2224370633333893,0.2224370633333893
4,33,ස,0.803184936153628,0.21855694103590884,0.21855694103590884
4,34,ෂ,0.5873830160392657,0.20261507141635005,0.20261507141635005
4,35,ඵ,0.720402514576471,0.19284906285776526,0.19284906285776526
4,36,ච,0.6290415451680922,0.19182977715980398,0.19182977715980398
4,37,ය,0.5540304744723623,0.1851527314482304,0.1851527314482304
4,38,ඓ,0.0,0.17592376737786397,0.17592376737786397
4,39,ල,0.6993330666195511,0.16895753902744037,0.16895753902744037
4,40,ඞ,0.6777264633298672,0.16709261003392506,0.16709261003392506
4,41,එ,0.6723052772293034,0.16653000096574533,0.16653000096574533
4,42,ජ,0.6914648988704606,0.16556596238078092,0.16556596238078092
4,43,ව,0.6266515775143158,0.1628987048260745,0.1628987048260745
4,44,ඤ,0.742814764606357,0.16242782778066966,0.16242782778066966
4,45,ට,0.5005576283571582,0.1606172030950308,0.1606172030950308
4,46,ඇ,0.6362416431620488,0.15488394443715914,0.15488394443715914
4,47,ප,0.8594634665538081,0.14819704009821533,0.14819704009821533
4,48,ඣ,0.2918913505222863,0.14481905473741963,0.14481905473741963
4,49,ඈ,0.6499529981762889,0.1440077405061807,0.1440077405061807
4,50,ඬ,0.553861835731311,0.14311040140782105,0.14311040140782105
4,51,ර,0.5437527565231042,0.13926789054873956,0.13926789054873956
4,52,ඩ,0.5912796737047754,0.11745487736111937,0.11745487736111937
4,53,ථ,0.5159963566942445,0.10994006898793662,0.10994006898793662
4,54,උ,0.5362026176044388,0.10687564698846141,0.10687564698846141
4,55,ඪ,0.5742047246675456,0.1058455646786235,0.1058455646786235
4,56,ධ,0.41756023023500655,0.011900132790094942,0.011900132790094942
4,57,ඨ,0.38541422328230324,0.0,0.0
5,1,ඊ,0.9963503082519657,0.8192063598147825,0.8192063598147825
5,2,ර,0.8676078038187027,0.5727639028604696,0.5727639028604696
5,3,ජ,0.8747057288372363,0.4687435762249227,0.4687435762249227
5,4,ච,0.8348001373424814,0.44423088895458507,0.44423088895458507
5,5,ව,0.8160298847148748,0.44110217923189443,0.44110217923189443
5,6,ම,0.9169489023475178,0.431472302532542,0.431472302532542
5,7,ට,0.8311256882706313,0.4299064140226999,0.4299064140226999
5,8,ඵ,0.9075887350914855,0.42605543336486884,0.42605543336486884
5,9,ඌ,0.09044113545749422,0.4212718216106395,0.4212718216106395
5,10,ඐ,0.22706421410877842,0.4180958687082421,0.4180958687082421
5,11,ථ,0.8173407268402559,0.41336891585404434,0.41336891585404434
5,12,ඕ,0.8829259325817099,0.4127990648441543,0.4127990648441543
5,13,ඛ,0.8595776686830874,0.4054592829380854,0.4054592829380854
5,14,ඡ,0.7825701800099085,0.40464751251184294,0.40464751251184294
5,15,ඣ,0.4567313306632679,0.4003939133898067,0.4003939133898067
5,16,ග,0.7318789300857432,0.3999645319607257,0.3999645319607257
5,17,ත,0.7133095854916958,0.3979677376427474,0.3979677376427474
5,18,ය,0.6958972569536274,0.3938988607207099,0.3938988607207099
5,19,ඔ,0.9027127274553927,0.3932401581031466,0.3932401581031466
5,20,ඞ,0.8601841193305804,0.38847825279334947,0.38847825279334947
5,21,ඪ,0.8126283603818306,0.38172210573192844,0.38172210573192844
5,22,ක,0.6375725276844433,0.37744380131620614,0.37744380131620614
5,23,ඓ,0.15060730083845975,0.37675417580191983,0.37675417580191983
5,24,ද,0.7227418292561432,0.36163756227738264,0.36163756227738264
5,25,එ,0.8860387009090417,0.3604556943359206,0.3604556943359206
5,26,හ,0.6681110423524171,0.3539946672358001,0.3539946672358001
5,27,ඹ,0.896734239364098,0.35292584284613715,0.35292584284613715
5,28,ඳ,0.7223554700785348,0.3427000301615949,0.3427000301615949
5,29,න,0.5921924071350106,0.3380878016836819,0.3380878016836819
5,30,ල,0.7467171809772726,0.330498033860974,0.330498033860974
5,31,ඏ,0.633548641843217,0.3297718693403765,0.3297718693403765
5,32,ඩ,0.823931250837688,0.3269304021916425,0.3269304021916425
5,33,ඒ,0.8776865278364064,0.3246025098092171,0.3246025098092171
5,34,ඨ,0.7373885684871555,0.3241697849610259,0.3241697849610259
5,35,ඝ,0.7057470360736404,0.3204709763229362,0.3204709763229362
5,36,ඈ,0.5881532668770635,0.3165970387312641,0.3165970387312641
5,37,ෆ,0.38168167534727504,0.30987467183150985,0.30987467183150985
5,38,ඇ,0.5826992791342795,0.30213642529013496,0.30213642529013496
5,39,ණ,0.5857804087333461,0.2977698028713205,0.2977698028713205
5,40,ශ,0.7211279717716941,0.285189944338042,0.285189944338042
5,41,උ,0.7267423482396915,0.28495483302175983,0.28495483302175983
5,42,ධ,0.7885238418914767,0.2810844948372261,0.2810844948372261
5,43,ප,0.7239884540444487,0.27896970555073486,0.27896970555073486
5,44,බ,0.8204595482760775,0.27367977129337906,0.27367977129337906
5,45,ඬ,0.7186213416017992,0.26521970367902215,0.26521970367902215
5,46,ස,0.6765470478222096,0.2608240054152793,0.2608240054152793
5,47,ඉ,0.7809021519688931,0.25714336477281685,0.25714336477281685
5,48,ඍ,0.38316049233822824,0.24328692952094744,0.24328692952094744
5,49,ආ,0.4128570477230161,0.23610785385141886,0.23610785385141886
5,50,ඤ,0.5353431656681678,0.22932693389567382,0.22932693389567382
5,51,භ,0.7005377319376587,0.22583385897020247,0.22583385897020247
5,52,අ,0.7707161909482522,0.20652165386329258,0.20652165386329258
5,53,ළ,0.7999464633108,0.19166141752915655,0.19166141752915655
5,54,ඖ,0.3597667544680401,0.18490134578141737,0.18490134578141737
5,55,ඟ,0.6189155289785012,0.15365838986215596,0.15365838986215596
5,56,ඎ,0.0,0.14843146406120666,0.14843146406120666
5,57,ෂ,0.3041341102855806,0.0,0.0
6,1,උ,0.9985806892053773,0.8621666098141882,0.8621666098141882
6,2,ල,0.929546808818722,0.7706130080029162,0.7706130080029162
6,3,ච,0.8598728155599271,0.7242081586348383,0.7242081586348383
6,4,ර,0.7840890081535629,0.7004364988352804,0.7004364988352804
6,5,ව,0.876416766664661,0.6939139343566229,0.6939139343566229
6,6,ට,0.9052124123553656,0.6906360417479347,0.6906360417479347
6,7,ථ,0.8662564973858538,0.6744932012269058,0.6744932012269058
6,8,ද,0.5596549218509039,0.6669837869591108,0.6669837869591108
6,9,ඞ,0.7992490688071789,0.6536139638436369,0.6536139638436369
6,10,ඩ,0.7960537596780781,0.6518971920756751,0.6518971920756751
6,11,ඪ,0.7324790437117215,0.6475965199848999,0.6475965199848999
6,12,ධ,0.865855099525251,0.6404063446728416,0.6404063446728416
6,13,එ,0.8253088152886638,0.6388286418777933,0.6388286418777933
6,14,ඵ,0.8080047272830839,0.6387979448214762,0.6387979448214762
6,15,ළ,0.8338551334194073,0.6374341993009918,0.6374341993009918
6,16,ඌ,0.6093266289923872,0.6342080015147038,0.6342080015147038
6,17,ඳ,0.6711364583226802,0.6233183999028796,0.6233183999028796
6,18,ඨ,0.7503743035520265,0.6226421427517506,0.6226421427517506
6,19,ඒ,0.8907565565335233,0.6085728427734516,0.6085728427734516
6,20,ඣ,0.6376539946286505,0.6070136813063608,0.6070136813063608
6,21,ඓ,0.5389383583492253,0.60113827543822,0.60113827543822
6,22,ඊ,0.8117005144694496,0.5874364351303404,0.5874364351303404
6,23,ඖ,0.5540182364465418,0.5658677238048533,0.5658677238048533
6,24,ජ,0.7645133561652345,0.5608273520342253,0.5608273520342253
6,25,ඡ,0.5580839317687127,0.5593665113875714,0.5593665113875714
6,26,ණ,0.6126126495225503,0.5547499113229333,0.5547499113229333
6,27,ඬ,0.6703238207617667,0.5497551114965813,0.5497551114965813
6,28,ඈ,0.8425129483548865,0.5373994502879191,0.5373994502879191
6,29,ඇ,0.8382502167854023,0.5369828803518931,0.5369828803518931
6,30,ෆ,0.5397463824104389,0.5229020468137495,0.5229020468137495
6,31,ඤ,0.70438023761879,0.5035014350380085,0.5035014350380085
6,32,ම,0.8073858513070145,0.49874489757953344,0.49874489757953344
6,33,බ,0.6493928471928302,0.49683170926865217,0.49683170926865217
6,34,ඛ,0.6843603227550198,0.48257446432050455,0.48257446432050455
6,35,අ,0.7470658232159643,0.4795074091030308,0.4795074091030308
6,36,ඹ,0.7348281962730794,0.471388790485314,0.471388790485314
6,37,න,0.6928382700152662,0.4642386753928538,0.4642386753928538
6,38,ඔ,0.752000191144,0.4520135264264509,0.4520135264264509
6,39,ග,0.7514516172725049,0.44759167295336577,0.44759167295336577
6,40,ඐ,0.4503875257103308,0.44114602264128144,0.44114602264128144
6,41,ත,0.6110698245697042,0.4343574318705965,0.4343574318705965
6,42,ආ,0.7585684898105973,0.42518952046212133,0.42518952046212133
6,43,හ,0.6290684312500388,0.4202690946331705,0.4202690946331705
6,44,ය,0.5794341487624286,0.4118749335159403,0.4118749335159403
6,45,ක,0.5810033671705341,0.39653724521271083,0.39653724521271083
6,46,භ,0.6731946470323439,0.3705067341506054,0.3705067341506054
6,47,ඝ,0.5178931273828057,0.3653597644866623,0.3653597644866623
6,48,ඕ,0.6593089044902463,0.3351734845953235,0.3351734845953235
6,49,ඉ,0.5681561214376245,0.33173516279614645,0.33173516279614645
6,50,ඟ,0.6108855378482627,0.3302844826412742,0.3302844826412742
6,51,ප,0.5238070119520652,0.3057761983721812,0.3057761983721812
6,52,ස,0.44079398905017886,0.29760533676884104,0.29760533676884104
6,53,ශ,0.5745125676233412,0.29748542894730656,0.29748542894730656
6,54,ඍ,0.3783504578620307,0.29589570727203063,0.29589570727203063
6,55,ඏ,0.511941292873211,0.2817821708607836,0.2817821708607836
6,56,ඎ,0.17874774503160273,0.21723068892720332,0.21723068892720332
6,57,ෂ,0.0,0.0,0.0
7,1,ඌ,0.999237621544474,0.8977159106559431,0.8977159106559431
7,2,ල,0.7681496019071733,0.6079978439539682,0.6079978439539682
7,3,උ,0.6555041254177553,0.5969604371055227,0.5969604371055227
